"","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REQ.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint","BEN.CHANGE","JOBS.WAIVER","SACTIONS.WAIVER","TERMINATION.WAIVER","WORK.REQ","GDP.K","BELOW.POV.RATE","R.SCORE","W.SCORE","MED.INC.K"
"314","ILLINOIS",1991,225164,681649,466807,214842,11568964,5.8920488,7.3,1598000,288474,59260,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,288.474,0.138128185030224,"4","3",59.26
"315","ILLINOIS",1992,228113,684395,469824,214571,11694184,5.8524391,7.9,1857000,306236,57218,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,306.236,0.158796885699763,"4","3",57.218
"316","ILLINOIS",1993,233503,694050,474666,219384,11809579,5.8770088,7.4,1600000,320079,58121,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,320.079,0.135483237802127,"4","3",58.121
"317","ILLINOIS",1994,241339,715003,488437,226566,11912585,6.002081,5.8,1464000,347972,60786,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,347.972,0.122895240621578,"4","3",60.786
"318","ILLINOIS",1995,232672,684438,470990,213449,12008437,5.6996427,5.2,1459000,364451,64415,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,364.451,0.121497910177653,"4","3",64.415
"319","ILLINOIS",1996,220124,642465,448229,194236,12101997,5.3087519,5.3,1429000,383504,65188,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,383.504,0.118079685526281,"4","3",65.188
"320","ILLINOIS",1997,NA,563129,NA,NA,12185715,4.6212225,4.8,1349000,415535,66598,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,415.535,0.110703393276472,"4","3",66.598
"321","ILLINOIS",1998,NA,474976,NA,NA,12271847,3.8704524,4.4,1234000,436567,68724,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,436.567,0.100555360574492,"4","3",68.724
"322","ILLINOIS",1999,NA,335261,NA,NA,12359020,2.7126827,4.4,1215000,460331,72204,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,460.331,0.0983087655817371,"4","3",72.204
"323","ILLINOIS",2000,NA,234071,179025,55046,12434161,1.8824833,4.3,1307000,487015,69433,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,487.015,0.10511364618811,"4","3",69.433
"324","ILLINOIS",2001,NA,169214,133196,36018,12488445,1.3549645,5.3,1249000,501553,67668,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,501.553,0.100012451510176,"4","3",67.668
"325","ILLINOIS",2002,NA,123120,98945,24174,12525556,0.9829504,6.5,1594000,514361,61624,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,514.361,0.127259819843526,"4","3",61.624
"326","ILLINOIS",2003,NA,92157,75829,16328,12556006,0.7339675,6.8,1592000,533022,63702,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,533.022,0.126791911376914,"4","3",63.702
"327","ILLINOIS",2004,NA,91443,74494,16949,12589773,0.7263276,6.2,1546000,563061,63296,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,563.061,0.122798083809772,"4","3",63.296
"328","ILLINOIS",2005,NA,96178,77082,19096,12609903,0.762718,5.7,1441000,589812,64306,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,589.812,0.114275264448902,"4","3",64.306
"329","ILLINOIS",2006,NA,86843,69981,16862,12643955,0.6868341,4.5,1338000,624243,62638,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,624.243,0.105821319357748,"4","3",62.638
"330","ILLINOIS",2007,NA,67731,56107,11624,12695866,0.5334886,5,1262000,650145,65710,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,650.145,0.0994024354069269,"4","3",65.71
"331","ILLINOIS",2008,NA,54736,47453,7283,12747038,0.4294017,6.3,1564000,654658,64181,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,654.658,0.122695170438811,"4","3",64.181
"332","ILLINOIS",2009,NA,54420,49245,5175,12796778,0.4252633,10.2,1690000,649863,63940,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,649.863,0.132064493109125,"4","3",63.94
"333","ILLINOIS",2010,NA,66211,57516,8695,12840503,0.5156418,10.4,1798000,666405,60354,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,666.405,0.1400256672188,"4","3",60.354
"334","ILLINOIS",2011,NA,88491,72825,15666,12867454,0.6877118,9.7,1807000,692881,58405,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,692.881,0.140431821244513,"4","3",58.405
"335","ILLINOIS",2012,NA,86791,69990,16802,12882510,0.6737119,9,1608000,726399,58437,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,726.399,0.124820396025309,"4","3",58.437
"336","ILLINOIS",2013,NA,45725,37780,7945,12895129,0.3545913,9,1720000,741122,60031,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,741.122,0.133383698604333,"4","3",60.031
"337","ILLINOIS",2014,NA,44185,36392,7793,12884493,0.3429316,7.1,1756000,771356,60103,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,771.356,0.13628786169545,"4","3",60.103
"338","ILLINOIS",2015,NA,40441,33460,6981,12858913,0.3144978,6,1380000,799930,66006,1110,1110,1080,1080,30,30,0,0,0,0,1,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",377,377,1,4,3,0,0,1,1,0,799.93,0.10731855795276,"4","3",66.006
"339","INDIANA",1990,55216,157432,107251,50182,5557798,2.8326326,5.3,714000,110860,51869,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,110.86,0.128468145117905,"7","3",51.869
"340","INDIANA",1991,63598,183382,123228,60155,5616388,3.2651234,6,866000,114637,50348,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,114.637,0.154191626361996,"7","3",50.348
"341","INDIANA",1992,70052,201592,134475,67117,5674547,3.5525655,6.6,661000,124714,51739,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,124.714,0.116485069204643,"7","3",51.739
"342","INDIANA",1993,74198,215367,143416,71951,5739019,3.7526797,5.4,704000,132108,52139,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,132.108,0.122669048490692,"7","3",52.139
"343","INDIANA",1994,72598,212065,143005,69060,5793526,3.6603788,4.9,816000,143335,48270,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,143.335,0.140846869419417,"7","3",48.27
"344","INDIANA",1995,61738,176939,121944,54995,5851459,3.0238441,4.6,545000,150404,56486,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,150.404,0.0931391640956555,"7","3",56.486
"345","INDIANA",1996,51086,140514,99248,41266,5906013,2.3791685,4.1,428000,158350,57925,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,158.35,0.0724685164086161,"7","3",57.925
"346","INDIANA",1997,NA,119429,NA,NA,5955267,2.0054349,3.5,515000,170432,62736,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,170.432,0.0864780705886067,"7","3",62.736
"347","INDIANA",1998,NA,109114,NA,NA,5998880,1.8189062,3.1,547000,184360,63238,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,184.36,0.0911836876216894,"7","3",63.238
"348","INDIANA",1999,NA,107688,NA,NA,6044969,1.7814483,3,396000,193147,63645,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,193.147,0.06550902080722,"7","3",63.645
"349","INDIANA",2000,NA,101380,73292,28087,6091866,1.6641863,3.1,513000,203801,61596,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,203.801,0.0842106507267231,"7","3",61.596
"350","INDIANA",2001,NA,121481,87042,34439,6127760,1.9824699,4.2,511000,205471,59179,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,205.471,0.0833909944253691,"7","3",59.179
"351","INDIANA",2002,NA,141500,102088,39412,6155967,2.2985828,5.2,552000,212838,59225,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,212.838,0.0896690966666975,"7","3",59.225
"352","INDIANA",2003,NA,138281,104897,33384,6196638,2.2315488,5.3,610000,225443,59853,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,225.443,0.0984404769166764,"7","3",59.853
"353","INDIANA",2004,NA,129386,99449,29937,6233007,2.0758199,5.4,712000,239744,58147,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,239.744,0.114230579237277,"7","3",58.147
"354","INDIANA",2005,NA,123518,95470,28048,6278616,1.9672807,5.5,774000,248170,56385,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,248.17,0.123275575381581,"7","3",56.385
"355","INDIANA",2006,NA,119357,92360,26997,6332669,1.8847819,5,674000,259603,58437,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,259.603,0.106432216810953,"7","3",58.437
"356","INDIANA",2007,NA,110588,84842,25745,6379599,1.7334632,4.6,740000,273510,59386,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,273.51,0.115994751394249,"7","3",59.386
"357","INDIANA",2008,NA,84100,64862,19238,6424806,1.3089889,5.9,901000,275539,56065,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,275.539,0.140237697449542,"7","3",56.065
"358","INDIANA",2009,NA,100918,75361,25557,6459325,1.5623614,10.3,1023000,263327,53582,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,263.327,0.158375681669524,"7","3",53.582
"359","INDIANA",2010,NA,86219,64078,22140,6490432,1.3284016,10.4,1041000,282562,54894,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,282.562,0.160389940145741,"7","3",54.894
"360","INDIANA",2011,NA,57786,44839,12947,6516528,0.8867606,9.1,989000,291356,51263,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,291.356,0.151767935317703,"7","3",51.263
"361","INDIANA",2012,NA,31828,27119,4709,6537703,0.4868377,8.3,964000,300514,52135,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,300.514,0.14745240033082,"7","3",52.135
"362","INDIANA",2013,NA,23768,20910,2859,6568713,0.3618365,7.7,1083000,312138,55043,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,312.138,0.164872479586184,"7","3",55.043
"363","INDIANA",2014,NA,19574,17598,1976,6593644,0.2968616,6,948000,327958,52600,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,327.958,0.143774823147868,"7","3",52.6
"364","INDIANA",2015,NA,17220,15533,1687,6608422,0.2605766,4.8,880000,331946,56795,550,380,550,380,0,0,1,1,1,1,0,0,"97","12","AFTER 8/96","PARTIAL","1/92 - 8/96","0",288,288,1,1,2,0,1,1,0,0,331.946,0.133163408753255,"7","3",56.795
"365","IOWA",1990,34612,98170,63777,34393,2781018,3.5300023,4.4,289000,56122,52563,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,56.122,0.103918780820548,"3","3",52.563
"366","IOWA",1991,35768,100326,65335,34991,2797613,3.5861286,4.7,271000,57944,53069,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,57.944,0.0968682945067813,"3","3",53.069
"367","IOWA",1992,37038,102278,66877,35401,2818401,3.6289371,4.5,328000,61870,52126,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,61.87,0.116378045565553,"3","3",52.126
"368","IOWA",1993,37190,102438,66969,35469,2836972,3.6108217,4,290000,63386,50702,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,63.386,0.102221664507087,"3","3",50.702
"369","IOWA",1994,39512,110214,71534,38680,2850746,3.8661459,3.5,302000,70161,57317,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,70.161,0.105937182758478,"3","3",57.317
"370","IOWA",1995,35423,97331,64091,33240,2867373,3.3944311,3.4,352000,73137,60097,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,73.137,0.1227604500705,"3","3",60.097
"371","IOWA",1996,31794,86311,57373,28938,2880000,2.9969097,3.5,279000,78819,54731,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,78.819,0.096875,"3","3",54.731
"372","IOWA",1997,NA,75864,NA,NA,2891119,2.6240359,3.1,270000,82720,54499,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,82.72,0.0933894454015902,"3","3",54.499
"373","IOWA",1998,NA,66212,NA,NA,2902872,2.2809135,2.7,257000,84644,58921,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,84.644,0.088533011445217,"3","3",58.921
"374","IOWA",1999,NA,57618,NA,NA,2917634,1.9748193,2.6,210000,87782,64050,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,87.782,0.0719761286028337,"3","3",64.05
"375","IOWA",2000,NA,52758,35808,16951,2929067,1.8011879,2.6,237000,93112,61786,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,93.112,0.0809131371866878,"3","3",61.786
"376","IOWA",2001,NA,54509,36730,17779,2931997,1.8591083,3.3,212000,94838,60054,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,94.838,0.0723056674341754,"3","3",60.054
"377","IOWA",2002,NA,52792,35466,17326,2934234,1.7991748,4,267000,98557,59227,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,98.557,0.0909947877367654,"3","3",59.227
"378","IOWA",2003,NA,50404,33955,16449,2941999,1.7132569,4.5,260000,105123,58385,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,105.123,0.0883752849678059,"3","3",58.385
"379","IOWA",2004,NA,44648,30989,13659,2953635,1.5116289,4.5,316000,117188,59606,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,117.188,0.106986814552238,"3","3",59.606
"380","IOWA",2005,NA,42271,29749,12522,2964454,1.4259287,4.3,327000,123191,61784,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,123.191,0.110306990764572,"3","3",61.784
"381","IOWA",2006,NA,40534,28516,12018,2982644,1.3589956,3.7,301000,127896,61937,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,127.896,0.100917172817138,"3","3",61.937
"382","IOWA",2007,NA,41692,28845,12847,2999212,1.3900985,3.7,264000,137930,61207,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,137.93,0.0880231207397143,"3","3",61.207
"383","IOWA",2008,NA,39100,27186,11914,3016734,1.2961037,4.2,285000,137548,60430,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,137.548,0.0944730294417738,"3","3",60.43
"384","IOWA",2009,NA,42551,29282,13269,3032870,1.4029945,6.4,319000,136895,61342,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,136.895,0.105180901258544,"3","3",61.342
"385","IOWA",2010,NA,45688,31295,14393,3050745,1.4976014,6,307000,142234,58317,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,142.234,0.100631157307477,"3","3",58.317
"386","IOWA",2011,NA,43828,30321,13507,3066336,1.429328,5.5,315000,148478,57923,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,148.478,0.102728468113084,"3","3",57.923
"387","IOWA",2012,NA,40321,28274,12047,3076190,1.3107448,5,310000,158538,60362,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,158.538,0.100774009407741,"3","3",60.362
"388","IOWA",2013,NA,36653,26045,10609,3092997,1.1850319,4.7,405000,162200,66953,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,162.2,0.130940961145452,"3","3",66.953
"389","IOWA",2014,NA,31605,22857,8747,3109350,1.0164504,4.2,317000,173096,63271,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,173.096,0.101950568446781,"3","3",63.271
"390","IOWA",2015,NA,27732,20372,7360,3120960,0.8885727,3.8,321000,180299,66489,1070,1070,1070,1070,0,0,0,0,0,0,0,0,"93","0","AFTER 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,4,2,0,1,1,1,0,180.299,0.102852968317441,"3","3",66.489
"391","KANSAS",1990,25886,77136,52301,24834,2481349,3.1086316,4.3,259000,51874,57627,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,51.874,0.104378706904994,"2","2",57.627
"392","KANSAS",1991,27376,81026,54366,26660,2498722,3.2426977,4.4,317000,53981,54448,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,53.981,0.126864853313014,"2","2",54.448
"393","KANSAS",1992,29048,85321,57209,28112,2532394,3.3691835,4.5,279000,56902,55033,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,56.902,0.110172429724601,"2","2",55.033
"394","KANSAS",1993,30372,88363,59499,28864,2556547,3.4563417,5,327000,58953,52660,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,58.953,0.127906899423324,"2","2",52.66
"395","KANSAS",1994,29819,85525,58072,27454,2580513,3.3142635,4.9,375000,63304,49074,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,63.304,0.14531994219754,"2","2",49.074
"396","KANSAS",1995,27546,77030,53142,23889,2601007,2.9615453,4.4,273000,65282,51336,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,65.282,0.104959348436971,"2","2",51.336
"397","KANSAS",1996,24173,65201,46038,19163,2614554,2.4937714,4.3,287000,69616,53703,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,69.616,0.109770155827724,"2","2",53.703
"398","KANSAS",1997,NA,49463,NA,NA,2635292,1.8769457,3.8,250000,74662,58835,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,74.662,0.0948661476602972,"2","2",58.835
"399","KANSAS",1998,NA,34718,NA,NA,2660598,1.3048946,3.5,250000,78382,58431,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,78.382,0.0939638382047946,"2","2",58.431
"400","KANSAS",1999,NA,32356,NA,NA,2678338,1.2080626,3.3,320000,81884,58205,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,81.884,0.119477078695818,"2","2",58.205
"401","KANSAS",2000,NA,31652,22813,8839,2693681,1.1750463,3.6,213000,86099,61889,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,86.099,0.0790739512213956,"2","2",61.889
"402","KANSAS",2001,NA,33630,23975,9655,2702162,1.244559,4.2,267000,88884,60697,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,88.884,0.0988097678821625,"2","2",60.697
"403","KANSAS",2002,NA,36651,25807,10843,2713535,1.3506736,5.1,269000,91584,61493,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,91.584,0.0991326811705027,"2","2",61.493
"404","KANSAS",2003,NA,40707,28188,12519,2723004,1.4949299,5.5,288000,95360,62403,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,95.36,0.105765544229829,"2","2",62.403
"405","KANSAS",2004,NA,44576,30560,14016,2734373,1.6302092,5.5,304000,99083,56412,790,790,760,520,30,270,0,0,0,0,0,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",429,429,0,2,3,0,1,1,0,0,99.083,0.111177224175341,"2","2",56.412
