"","X","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REC.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint"
"436",436,"KENTUCKY",2009,NA,59975,47178,12797,4317074,0.013892511,10.3,727000,157480,51597,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"437",437,"KENTUCKY",2010,NA,61967,48620,13346,4348181,0.014251247,10.2,754000,166409,48904,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"438",438,"KENTUCKY",2011,NA,62798,49420,13379,4369821,0.01437084,9.4,689000,171587,45970,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"439",439,"KENTUCKY",2012,NA,61382,48775,12607,4386346,0.01399388,8.2,776000,178144,46406,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"440",440,"KENTUCKY",2013,NA,61284,48656,12628,4404659,0.013913449,8,991000,184524,49950,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"441",441,"KENTUCKY",2014,NA,56043,45103,10941,4414349,0.012695643,6.5,861000,187984,46828,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"442",442,"KENTUCKY",2015,NA,48274,39657,8617,4425976,0.010906973,5.3,851000,193413,46311,NA,650,910,620,NA,30,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","AFTER 8/96","0",262,262,0,"5","5"
"443",443,"LOUISIANA",1990,93776,281380,199161,82218,4221532,0.066653528,6.2,952000,95177,43157,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"444",444,"LOUISIANA",1991,92680,277809,197836,79974,4253279,0.06531643,7.3,795000,96043,47021,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"445",445,"LOUISIANA",1992,91835,271616,194141,77475,4293003,0.063269464,8,1043000,90890,46134,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"446",446,"LOUISIANA",1993,89441,259762,186642,73120,4316428,0.060179852,7.6,1119000,95866,46544,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"447",447,"LOUISIANA",1994,85601,245464,177124,68340,4347481,0.056461201,7.8,1117000,105119,44490,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"448",448,"LOUISIANA",1995,77400,250865,171803,79062,4378779,0.057291085,7,849000,112876,47289,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"449",449,"LOUISIANA",1996,68094,229097,157150,71947,4398877,0.052080792,6.6,873000,118807,49874,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"450",450,"LOUISIANA",1997,NA,166395,NA,NA,4421071,0.037636808,6,691000,116313,53655,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"451",451,"LOUISIANA",1998,NA,134370,NA,NA,4440344,0.030261169,5.7,821000,120198,50511,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"452",452,"LOUISIANA",1999,NA,98252,NA,NA,4460811,0.022025591,5.1,823000,125807,50890,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"453",453,"LOUISIANA",2000,NA,71269,56090,15179,4471885,0.015937127,5.3,750000,132641,46302,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"454",454,"LOUISIANA",2001,NA,63997,50805,13192,4477875,0.014291824,5.7,709000,137901,48836,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"455",455,"LOUISIANA",2002,NA,59550,47670,11881,4497267,0.013241375,6.1,777000,139801,49068,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"456",456,"LOUISIANA",2003,NA,56746,45513,11233,4521042,0.012551531,6.4,750000,155092,47272,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"457",457,"LOUISIANA",2004,NA,41697,34528,7170,4552238,0.00915967,5.9,744000,171006,50042,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"458",458,"LOUISIANA",2005,NA,35771,30220,5551,4576628,0.007816017,7.2,748000,199595,49475,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"459",459,"LOUISIANA",2006,NA,24769,21432,3337,4302665,0.005756665,4.5,713000,207774,46959,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"460",460,"LOUISIANA",2007,NA,24156,21084,3072,4375581,0.005520638,4.3,673000,203041,51702,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"461",461,"LOUISIANA",2008,NA,22439,19758,2681,4435586,0.005058858,4.9,788000,212392,47681,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"462",462,"LOUISIANA",2009,NA,23036,20040,2996,4491648,0.00512863,6.8,636000,204907,54946,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"463",463,"LOUISIANA",2010,NA,23737,20250,3486,4544532,0.0052232,8,949000,225309,46758,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"464",464,"LOUISIANA",2011,NA,23674,19960,3714,4575625,0.005173938,7.8,947000,229945,46895,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"465",465,"LOUISIANA",2012,NA,20057,17129,2927,4600972,0.004359296,7.1,944000,235385,44146,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"466",466,"LOUISIANA",2013,NA,15616,13544,2073,4624527,0.003376778,6.7,963000,230832,51671,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"467",467,"LOUISIANA",2014,NA,12478,10955,1523,4644013,0.0026869,6.4,1049000,240737,46412,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"468",468,"LOUISIANA",2015,NA,12071,10498,1573,4664628,0.002587773,6.3,854000,235114,50173,1210,310,410,280,800,30,0,0,0,0,1,0,97,"12","BEFORE 1/92","PARTIAL","AFTER 8/96","0",190,190,0,"5","5"
"469",469,"MAINE",1990,20571,57979,36376,21602,1231719,0.047071613,5.3,162000,23256,52902,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"470",470,"MAINE",1991,23412,66434,41218,25215,1237081,0.053702223,7.5,171000,23379,51796,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"471",471,"MAINE",1992,23771,67573,42079,25494,1238508,0.054560003,7.3,167000,24329,53711,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"472",472,"MAINE",1993,23713,66914,41607,25307,1242302,0.053862909,7.3,196000,25202,48535,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"473",473,"MAINE",1994,22661,63357,39537,23820,1242662,0.050984902,7,113000,26544,52529,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"474",474,"MAINE",1995,21320,58746,36916,21829,1243480,0.047243221,6,138000,28153,57287,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"475",475,"MAINE",1996,20168,54801,34658,20143,1249060,0.043873793,5.2,135000,29256,57182,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"476",476,"MAINE",1997,NA,46944,NA,NA,1254774,0.037412315,5.1,124000,30618,52868,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"477",477,"MAINE",1998,NA,39537,NA,NA,1259127,0.031400327,4.5,131000,32156,56726,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"478",478,"MAINE",1999,NA,33436,NA,NA,1266808,0.026393897,4,134000,34413,60565,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"479",479,"MAINE",2000,NA,27506,18752,8754,1277072,0.021538331,3.4,128000,36890,56172,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"480",480,"MAINE",2001,NA,25768,17730,8038,1285692,0.020042125,3.8,132000,38606,53658,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"481",481,"MAINE",2002,NA,25875,17656,8219,1295960,0.019965894,4.3,170000,40466,53173,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"482",482,"MAINE",2003,NA,26916,17770,9147,1306513,0.020601402,5,149000,42315,52359,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"483",483,"MAINE",2004,NA,26542,18121,8422,1313688,0.020204189,4.6,149000,45210,56773,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"484",484,"MAINE",2005,NA,25243,17287,7956,1318787,0.019141074,4.9,166000,47078,58360,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"485",485,"MAINE",2006,NA,24916,17054,7862,1323619,0.018824148,4.6,134000,49045,58740,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"486",486,"MAINE",2007,NA,24369,16640,7729,1327040,0.018363425,4.7,142000,50459,59938,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"487",487,"MAINE",2008,NA,24168,16380,7787,1330509,0.018164477,5.5,158000,50713,56918,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"488",488,"MAINE",2009,NA,25232,16916,8316,1329590,0.018977279,8.1,148000,51124,57448,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"489",489,"MAINE",2010,NA,26171,17401,8770,1327629,0.019712585,8.1,164000,52256,57027,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"490",490,"MAINE",2011,NA,25979,17343,8636,1328284,0.019558317,7.9,178000,52576,57316,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"491",491,"MAINE",2012,NA,20306,13562,6744,1327729,0.015293784,7.5,170000,53680,55523,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"492",492,"MAINE",2013,NA,14305,9650,4655,1328009,0.010771764,6.6,151000,54470,61167,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"493",493,"MAINE",2014,NA,11548,7908,3640,1330513,0.008679359,5.6,190000,56411,56594,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"494",494,"MAINE",2015,NA,9829,6879,2950,1328262,0.007399896,4.4,165000,58131,55455,1020,1020,950,640,70,380,1,1,1,0,0,0,96,"12","AFTER 8/96","PARTIAL","BEFORE 1/92","0",418,418,0,"4","4"
"495",495,"MARYLAND",1990,68462,189575,127413,62162,4799770,0.039496684,4.5,468000,112835,74847,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"496",496,"MARYLAND",1991,76103,210949,141951,68998,4867641,0.043337009,6.1,432000,115428,68679,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"497",497,"MARYLAND",1992,80199,221482,149468,72014,4923368,0.044985871,6.8,583000,119535,67468,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"498",498,"MARYLAND",1993,79821,219998,149052,70947,4971889,0.044248373,6.2,479000,125515,70648,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"499",499,"MARYLAND",1994,80547,224162,152272,71891,5023060,0.044626582,5.3,541000,133311,67919,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"500",500,"MARYLAND",1995,79631,220148,149988,70160,5070033,0.043421414,5,520000,139070,69440,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"501",501,"MARYLAND",1996,70955,195287,135163,60124,5111986,0.038201787,5,522000,145023,72504,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"502",502,"MARYLAND",1997,NA,153367,NA,NA,5157328,0.029737686,5,422000,159372,75312,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"503",503,"MARYLAND",1998,NA,115728,NA,NA,5204464,0.022236296,4.4,359000,169982,79608,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"504",504,"MARYLAND",1999,NA,81444,NA,NA,5254509,0.015499831,3.6,367000,180262,81360,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"505",505,"MARYLAND",2000,NA,71283,52592,18691,5311034,0.01342168,3.6,386000,192021,82201,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"506",506,"MARYLAND",2001,NA,67573,49718,17854,5374691,0.012572444,4,385000,205981,78453,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"507",507,"MARYLAND",2002,NA,63452,47432,16019,5440389,0.011663137,4.4,4e+05,217837,81387,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"508",508,"MARYLAND",2003,NA,60951,45839,15111,5496269,0.011089523,4.4,472000,228959,73805,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"509",509,"MARYLAND",2004,NA,60022,44170,15852,5546935,0.010820751,4.3,550000,245124,78442,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"510",510,"MARYLAND",2005,NA,53164,39479,13685,5592379,0.009506509,4.1,542000,262100,80401,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"511",511,"MARYLAND",2006,NA,44698,33855,10843,5627367,0.007942969,3.9,469000,274145,81939,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"512",512,"MARYLAND",2007,NA,42304,31994,10310,5653408,0.00748292,3.5,491000,282966,82134,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"513",513,"MARYLAND",2008,NA,46215,34450,11765,5684965,0.008129338,4.2,481000,295400,76784,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"514",514,"MARYLAND",2009,NA,55505,40667,14838,5730388,0.009686081,7,543000,299103,77626,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"515",515,"MARYLAND",2010,NA,59618,43160,16457,5788645,0.010299129,7.7,628000,314728,76384,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"516",516,"MARYLAND",2011,NA,61455,44348,17107,5839419,0.010524163,7.2,537000,326281,79442,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"517",517,"MARYLAND",2012,NA,57165,41523,15642,5886992,0.009710392,7,585000,332524,81137,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"518",518,"MARYLAND",2013,NA,51973,38084,13889,5923188,0.008774498,6.6,623000,340578,77189,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"519",519,"MARYLAND",2014,NA,49739,36665,13074,5957283,0.008349276,5.8,584000,352761,83359,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"520",520,"MARYLAND",2015,NA,47990,35657,12333,5985562,0.008017626,5.1,566000,369728,80407,520,520,680,460,-160,60,0,0,0,0,0,1,97,"12","AFTER 8/96","FULL","AFTER 8/96","0",388,373,1,"1","1"
"521",521,"MASSACHUSETTS",1990,96985,269797,172141,97657,6022639,0.04479714,6.3,626000,159505,69820,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"522",522,"MASSACHUSETTS",1991,107575,299845,193949,105897,6018470,0.049820802,8.6,637000,160728,66378,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"523",523,"MASSACHUSETTS",1992,111908,314834,208806,106028,6028709,0.052222458,8.5,6e+05,167435,65937,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"524",524,"MASSACHUSETTS",1993,114594,321219,206120,115099,6060569,0.053001459,7,641000,173527,65563,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"525",525,"MASSACHUSETTS",1994,109961,301271,193743,107527,6095241,0.04942725,6,585000,185710,70175,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"526",526,"MASSACHUSETTS",1995,97155,262646,169419,93226,6141445,0.042766157,5.3,665000,196409,65266,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"527",527,"MASSACHUSETTS",1996,85930,229777,148237,81540,6179756,0.037182212,4.4,622000,210630,65089,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"528",528,"MASSACHUSETTS",1997,NA,199403,NA,NA,6226058,0.032027167,3.9,732000,237267,67792,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"529",529,"MASSACHUSETTS",1998,NA,167315,NA,NA,6271838,0.026677188,3.3,528000,249299,67398,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"530",530,"MASSACHUSETTS",1999,NA,121784,NA,NA,6317345,0.019277719,3.2,738000,264644,68580,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"531",531,"MASSACHUSETTS",2000,NA,99666,71166,28500,6361104,0.015668035,2.7,618000,288791,70472,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"532",532,"MASSACHUSETTS",2001,NA,100661,71736,28924,6397634,0.015734098,3.7,561000,296869,76581,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"533",533,"MASSACHUSETTS",2002,NA,109254,77305,31949,6417206,0.017025166,5.3,648000,301836,71933,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"534",534,"MASSACHUSETTS",2003,NA,109398,76441,32957,6422565,0.017033382,5.7,652000,311189,71888,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"535",535,"MASSACHUSETTS",2004,NA,106631,74450,32181,6412281,0.016629184,5.1,594000,326737,71458,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"536",536,"MASSACHUSETTS",2005,NA,101539,70320,31219,6403290,0.015857317,4.8,641000,341993,74429,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"537",537,"MASSACHUSETTS",2006,NA,92437,64287,28150,6410084,0.01442056,4.9,758000,359270,71208,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"538",538,"MASSACHUSETTS",2007,NA,91049,62879,28170,6431559,0.014156599,4.6,707000,378519,73165,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"539",539,"MASSACHUSETTS",2008,NA,91151,62414,28737,6468967,0.014090503,5.5,727000,390778,72697,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"540",540,"MASSACHUSETTS",2009,NA,94517,63948,30568,6517613,0.014501782,8.1,717000,390505,71805,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"541",541,"MASSACHUSETTS",2010,NA,97472,65314,32158,6566307,0.014844265,8.3,711000,411136,72497,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"542",542,"MASSACHUSETTS",2011,NA,99337,66011,33326,6613583,0.015020149,7.3,688000,425523,73025,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"543",543,"MASSACHUSETTS",2012,NA,97514,64465,33049,6663005,0.014635138,6.7,743000,442917,71898,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"544",544,"MASSACHUSETTS",2013,NA,88924,58763,30162,6713315,0.013245915,6.7,818000,454321,69594,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"545",545,"MASSACHUSETTS",2014,NA,76678,51038,25641,6762596,0.011338545,5.7,902000,470468,69116,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"546",546,"MASSACHUSETTS",2015,NA,65232,43983,21249,6794228,0.009601091,4.8,782000,498851,74143,1050,1050,1050,1050,0,0,0,0,1,0,1,0,96,"72","1/92 - 8/96","PARTIAL","1/92 - 8/96","2mo",565,565,1,"4","2"
"547",547,"MICHIGAN",1990,221158,664518,433265,231253,9311319,0.071366688,7.6,1315000,193103,57665,770,770,770,770,0,0,0,0,0,0,0,0,NA,"3","AFTER 8/96","PARTIAL","AFTER 8/96","0",459,459,0,"2","2"
